ID	Gene Symbol
merck-AK055653_at	RPL35A
merck-AK055655_at	
merck-AK055656_at	
merck-AK055657_s_at	HCG18
merck-AK055658_at	
merck-AK055662_a_at	ZNF547
merck-AK055670_at	
merck-AK055677_at	
merck-AK055678_a_at	PHF3
merck-AK055679_at	
merck-AK055696_at	
merck-AK055705_at	
merck-AK055707_a_at	ZNF830
merck-AK055712_at	LOC728705
merck-AK055718_a_at	GULP1
merck-AK055724_at	
merck-AK055735_s_at	C2orf54
merck-AK055745_at	FLJ31183
merck-AK055754_at	
merck-AK055761_at	
merck-AK055763_a_at	RASSF4
merck-AK055765_at	ODZ1
merck-AK055772_at	
merck-AK055781_at	LINC00410
merck-AK055783_s_at	LOC149703
merck-AK055794_at	
merck-AK055801_at	SH3YL1
merck-AK055806_a_at	WDFY3
merck-AK055807_at	
merck-AK055809_at	LOC148709
merck-AK055831_at	
merck-AK055833_a_at	TRIM14
merck-AK055841_at	TMEM213
merck-AK055853_at	FHAD1
merck-AK055854_at	LOC149684
merck-AK055859_at	
merck-AK055861_a_at	
merck-AK055863_at	LOC157273
merck-AK055866_at	
merck-AK055876_at	C14orf41
merck-AK055877_at	LOC100506328
merck-AK055878_at	
merck-AK055890_at	LOC728208
merck-AK055895_at	NBPF1
merck-AK055899_a_at	DIXDC1
merck-AK055900_at	C18orf15
merck-AK055906_at	
merck-AK055915_at	
merck-AK055918_at	FLJ31356
merck-AK055921_at	PWWP2A
merck-AK055922_a_at	CDK6
merck-AK055928_at	
merck-AK055931_a_at	SHCBP1
merck-AK055933_at	LOC153910
merck-AK055934_at	LOC344595
merck-AK055939_at	
merck-AK055942_at	
merck-AK055946_x_at	ZNF578
merck-AK055947_at	SHB
merck-AK055959_s_at	TOM1L2
merck-AK055966_at	
merck-AK055990_at	DNAH9
merck-AK055997_at	
merck-AK055998_at	FAM196B
merck-AK056007_s_at	
merck-AK056008_a_at	GNAO1
merck-AK056011_at	
merck-AK056019_at	SLC12A6
merck-AK056035_a_at	SMG7
merck-AK056037_at	LOC100272217
merck-AK056041_a_at	NDUFV3
merck-AK056045_s_at	
merck-AK056049_at	
merck-AK056052_at	LOC100509100
merck-AK056067_at	
merck-AK056073_at	LOC100507094
merck-AK056075_s_at	SESTD1
merck-AK056077_at	
merck-AK056079_s_at	
merck-AK056081_at	
merck-AK056098_at	
merck-AK056101_at	
merck-AK056119_at	XKR6
merck-AK056127_at	
merck-AK056136_at	
merck-AK056140_s_at	
merck-AK056144_a_at	PELO
merck-AK056146_at	
merck-AK056150_at	
merck-AK056155_at	MR1
merck-AK056158_a_at	NAV1
merck-AK056173_at	KLHDC7A
merck-AK056185_s_at	LRRCC1
merck-AK056194_a_at	CNNM1
merck-AK056196_at	
merck-AK056198_at	
merck-AK056216_s_at	MEIS2
merck-AK056217_s_at	
merck-AK056223_at	
merck-AK056224_at	FLJ31662
merck-AK056228_at	LOC100128253
merck-AK056238_a_at	UBA5
merck-AK056245_at	ZMAT3
merck-AK056249_at	
merck-AK056250_s_at	MTX1
merck-AK056256_a_at	RSRC2
merck-AK056260_s_at	MAVS
merck-AK056269_at	
merck-AK056277_at	FLJ31715
merck-AK056282_a_at	UBN1
merck-AK056285_a_at	C10orf26
merck-AK056307_a_at	CUX1
merck-AK056310_a_at	ZAK
merck-AK056312_at	ERC1
merck-AK056315_at	CBX5
merck-AK056318_at	LOC147093
merck-AK056339_s_at	EDC3
merck-AK056350_s_at	DCBLD2
merck-AK056359_at	BOC
merck-AK056364_a_at	XRRA1
merck-AK056376_s_at	
merck-AK056395_at	LOC100507403
merck-AK056396_s_at	
merck-AK056398_at	LOC152274
merck-AK056400_a_at	EIF2B5
merck-AK056401_at	
merck-AK056415_a_at	RBM33
merck-AK056417_at	FLJ12825
merck-AK056431_at	LOC339400
merck-AK056439_at	LOC150935
merck-AK056451_at	
merck-AK056481_at	
merck-AK056483_at	
merck-AK056486_at	LOC284600
merck-AK056487_a_at	C1orf21
merck-AK056490_at	FLJ30901
merck-AK056503_s_at	
merck-AK056505_at	
merck-AK056507_at	FLJ31945
merck-AK056508_a_at	ZNF667
merck-AK056511_s_at	ANKMY1
merck-AK056515_s_at	SCAPER
merck-AK056518_at	TMEM72-AS1
merck-AK056524_at	
merck-AK056529_at	
merck-AK056532_a_at	KIAA1715
merck-AK056535_s_at	MAP2K4 LOC139201
merck-AK056547_at	LOC100506286
merck-AK056550_at	RBBP4
merck-AK056561_at	
merck-AK056564_a_at	EXOC2
merck-AK056566_at	UBE2D4
merck-AK056567_s_at	HOXA3
merck-AK056572_at	
merck-AK056588_at	SRL
merck-AK056597_s_at	OTUD4
merck-AK056609_at	LOC100132707
merck-AK056610_at	
merck-AK056630_at	
merck-AK056638_a_at	SATB2
merck-AK056640_at	LOC150577
merck-AK056642_at	ATXN7L3B
merck-AK056646_a_at	TMEM229B
merck-AK056651_s_at	PURB
merck-AK056667_a_at	NSD1
merck-AK056670_a_at	SLC38A1
merck-AK056672_a_at	ZNF804B
merck-AK056675_s_at	RGPD1 RGPD2 RGPD3 RGPD4 RGPD5 RGPD6 RGPD8 RANBP2
merck-AK056676_at	
merck-AK056680_at	
merck-AK056689_at	LINC00402
merck-AK056696_s_at	ZNF606
merck-AK056703_at	
merck-AK056723_s_at	LOC158376
merck-AK056724_s_at	
merck-AK056725_s_at	ACVRL1
merck-AK056727_s_at	HCG4B
merck-AK056732_at	LOC144817
merck-AK056734_at	
merck-AK056736_at	MBTPS2
merck-AK056741_at	
merck-AK056744_at	
merck-AK056757_at	
merck-AK056780_at	LOC255187
merck-AK056784_at	
merck-AK056790_a_at	CCDC82
merck-AK056793_at	LOC145694
merck-AK056804_at	
merck-AK056813_at	
merck-AK056817_s_at	FLJ32255
merck-AK056826_at	LOC100506647
merck-AK056832_at	
merck-AK056836_at	IL17RA
merck-AK056840_at	
merck-AK056849_at	
merck-AK056852_s_at	LOC144571
merck-AK056861_s_at	WDR55
merck-AK056866_at	MAGI1-IT1
merck-AK056870_at	
merck-AK056875_x_at	GUSBP11
merck-AK056880_s_at	EML4
merck-AK056882_s_at	
merck-AK056890_at	
merck-AK056897_at	
merck-AK056901_s_at	
merck-AK056904_at	
merck-AK056906_at	SULT1C2P1
merck-AK056910_s_at	
merck-AK056919_at	
merck-AK056927_a_at	CNOT1
merck-AK056930_at	
merck-AK056935_at	
merck-AK056943_at	
merck-AK056945_at	ERO1LB
merck-AK056959_s_at	THAP6
merck-AK056963_at	PTPN14
merck-AK056964_a_at	C6orf106
merck-AK056969_a_at	NRAP
merck-AK056973_at	
merck-AK056979_at	LOC145663
merck-AK056988_at	
merck-AK056995_at	
merck-AK056998_at	LOC401480
merck-AK057015_at	
merck-AK057018_at	
merck-AK057019_a_at	ZNF71
merck-AK057035_at	
merck-AK057037_at	LOC154860
merck-AK057039_s_at	PHIP
merck-AK057062_at	BID
merck-AK057068_a_at	ABCA9
merck-AK057071_x_at	
merck-AK057076_at	
merck-AK057079_a_at	PDP1
merck-AK057085_at	LOC440149
merck-AK057088_a_at	
merck-AK057093_at	
merck-AK057097_at	
merck-AK057104_s_at	LOC100294145
merck-AK057119_at	
merck-AK057124_a_at	PCGF3
merck-AK057134_at	
merck-AK057135_at	LOC386597
merck-AK057150_at	
merck-AK057158_at	
merck-AK057167_a_at	LRRC37BP1
merck-AK057181_at	
merck-AK057196_at	
merck-AK057197_a_at	PRG4
merck-AK057198_at	
merck-AK057205_s_at	PLEKHA2
merck-AK057218_at	
merck-AK057219_at	
merck-AK057221_a_at	PSME3
merck-AK057223_at	LOC647589
merck-AK057226_at	
merck-AK057233_s_at	
merck-AK057239_at	LOC649133
merck-AK057242_at	
merck-AK057243_at	
merck-AK057246_at	
merck-AK057253_at	
merck-AK057262_at	
merck-AK057274_at	LOC157931
merck-AK057288_at	
merck-AK057291_at	
merck-AK057292_a_at	RIOK3
merck-AK057293_a_at	HGSNAT
merck-AK057297_at	LOC253573
merck-AK057309_at	
merck-AK057316_at	ANTXRL
merck-AK057317_at	LOC147004
merck-AK057319_at	
merck-AK057322_s_at	ANO7
merck-AK057330_a_at	ZNF19
merck-AK057336_at	
merck-AK057337_at	LOC145820
merck-AK057338_at	KRBOX1-AS1
merck-AK057376_at	LOC151171
merck-AK057377_at	LOC146795
merck-AK057381_at	
merck-AK057386_a_at	ZSCAN30
merck-AK057388_at	
merck-AK057402_at	
merck-AK057411_at	
merck-AK057415_at	LOC100505736
merck-AK057422_at	
merck-AK057432_at	
merck-AK057438_at	
merck-AK057443_at	LOC100507599
merck-AK057447_at	LOC100128505
merck-AK057455_at	
merck-AK057465_at	
merck-AK057471_at	LINC00355
merck-AK057475_at	LOC150005
merck-AK057486_at	
merck-AK057489_at	
merck-AK057497_at	LOC144742
merck-AK057499_at	
merck-AK057515_at	
merck-AK057519_at	
merck-AK057520_at	LOC100130548
merck-AK057529_at	ADAMTS17
merck-AK057533_at	RBPMS
merck-AK057534_at	
merck-AK057535_at	SH2D5
merck-AK057539_at	
merck-AK057545_a_at	PLDN
merck-AK057548_s_at	CLEC2L
merck-AK057553_s_at	SDHAP2
merck-AK057554_at	
merck-AK057559_at	LOC100130503
merck-AK057576_at	
merck-AK057578_at	
merck-AK057579_at	
merck-AK057582_a_at	INO80
merck-AK057595_at	
merck-AK057604_at	CRYZL1
merck-AK057607_at	
merck-AK057608_at	EFCAB4B
merck-AK057616_at	LOC254100
merck-AK057627_at	FLJ33065
merck-AK057629_at	
merck-AK057637_at	
merck-AK057642_at	
merck-AK057652_s_at	
merck-AK057653_at	
merck-AK057657_at	LOC100505487
merck-AK057677_at	APH1B
merck-AK057683_at	
merck-AK057697_at	
merck-AK057703_a_at	KDM5A
merck-AK057706_at	
merck-AK057709_at	
merck-AK057710_at	
merck-AK057720_s_at	OBFC1
merck-AK057721_at	
merck-AK057726_a_at	FDFT1
merck-AK057728_at	
merck-AK057739_a_at	STAU1
merck-AK057742_s_at	C10orf46
merck-AK057759_at	
merck-AK057771_at	
merck-AK057787_at	
merck-AK057794_x_at	LOC143666
merck-AK057810_at	
merck-AK057822_at	
merck-AK057857_at	
merck-AK057858_at	
merck-AK057863_at	KCNA6
merck-AK057873_at	LOC730020
merck-AK057874_a_at	
merck-AK057885_at	
merck-AK057888_at	LOC401445
merck-AK057894_a_at	RHOBTB3
merck-AK057898_at	NKX6-3
merck-AK057907_at	
merck-AK057910_at	LOC338651
merck-AK057921_at	ASB7
merck-AK057923_at	
merck-AK057924_a_at	XPO4
merck-AK057925_at	CDKN2AIPNL
merck-AK057927_at	
merck-AK057933_x_at	
merck-AK057935_at	LOC100128750
merck-AK057938_at	
merck-AK057939_at	
merck-AK057958_at	FUBP3
merck-AK057973_at	
merck-AK057974_at	
merck-AK057981_at	FNIP2
merck-AK057986_at	LOC145216
merck-AK057987_at	
merck-AK058000_at	LOC100506473
merck-AK058008_at	
merck-AK058012_s_at	MCTP1
merck-AK058041_at	LOC100133039
merck-AK058046_a_at	SH3RF2
merck-AK058047_at	
merck-AK058053_at	LOC144920
merck-AK058056_s_at	LOC727924
merck-AK058067_at	LOC286114
merck-AK058074_at	
merck-AK058085_at	LOC728445
merck-AK058092_at	FLJ25363
merck-AK058115_at	
merck-AK058128_at	
merck-AK058130_at	
merck-AK058134_at	
merck-AK058157_at	
merck-AK058162_at	PGPEP1L
merck-AK058164_at	
merck-AK058168_a_at	TTC23L
merck-AK058175_a_at	FHL5
merck-AK058177_s_at	
merck-AK058183_at	LOC154449
merck-AK074030_a_at	RNF213
merck-AK074042_at	
merck-AK074056_at	
merck-AK074083_at	SDK1
merck-AK074086_at	EXOC3
merck-AK074089_s_at	BCORL1
merck-AK074094_s_at	NFAM1
merck-AK074131_at	SH3RF3
merck-AK074172_at	C10orf105
merck-AK074192_at	
merck-AK074208_a_at	AGPAT4
merck-AK074217_a_at	UTP15
merck-AK074226_at	
merck-AK074253_at	TTC17
merck-AK074256_at	SBNO1
merck-AK074267_s_at	ACSS3
merck-AK074269_a_at	SON
merck-AK074271_at	
merck-AK074272_at	
merck-AK074291_a_at	HIPK2
merck-AK074292_at	AAK1
merck-AK074294_s_at	SYNJ2
merck-AK074296_a_at	DCAF11
merck-AK074303_a_at	ARFGEF2
merck-AK074308_at	
merck-AK074310_at	
merck-AK074326_s_at	HDAC8
merck-AK074332_a_at	ZFP90
merck-AK074341_a_at	RAB11FIP4
merck-AK074367_a_at	MKLN1
merck-AK074369_at	ZZEF1
merck-AK074378_at	
merck-AK074383_at	GNG4
merck-AK074438_at	
merck-AK074439_at	
merck-AK074440_at	
merck-AK074441_a_at	C2orf67
merck-AK074450_at	
merck-AK074459_at	LOC340335
merck-AK074468_at	
merck-AK074478_at	
merck-AK074510_at	LOC652993
merck-AK074557_at	TMED4
merck-AK074562_at	
merck-AK074567_s_at	C6orf132
merck-AK074594_at	TBRG1
merck-AK074598_at	
merck-AK074600_a_at	TMEM86A
merck-AK074609_at	
merck-AK074610_at	
merck-AK074637_a_at	PTGFRN
merck-AK074657_at	
merck-AK074711_at	HHIP
merck-AK074732_s_at	TMEM209
merck-AK074742_s_at	
merck-AK074749_a_at	RDH11
merck-AK074776_at	
merck-AK074778_s_at	AGSK1 LOC727849 LOC388152
merck-AK074780_a_at	ROBO2
merck-AK074835_a_at	SEC63
merck-AK074862_a_at	CALU
merck-AK074883_a_at	FLRT3
merck-AK074908_a_at	IPO7
merck-AK074937_a_at	NETO2
merck-AK074941_a_at	GLT25D1
merck-AK074946_a_at	INTS6
merck-AK074957_at	KCNQ4
merck-AK075024_a_at	ERP44
merck-AK075038_at	
merck-AK075052_at	
merck-AK075059_at	GLIS3
merck-AK075129_s_at	RHOBTB1
merck-AK075135_x_at	PSG1
merck-AK075169_s_at	RASAL2
merck-AK075182_at	
merck-AK075186_at	
merck-AK075195_a_at	ABHD13
merck-AK075203_a_at	UBASH3B
merck-AK075204_s_at	LOC100132356
merck-AK075213_a_at	RIPK2
merck-AK075271_s_at	SPTLC3
merck-AK075276_a_at	MYADM
merck-AK075327_a_at	PDPN
merck-AK075380_at	
merck-AK075384_s_at	SEMA4F
merck-AK075399_at	LGR5
merck-AK075495_at	NDFIP1
merck-AK075524_a_at	NDFIP1
merck-AK075550_a_at	TWSG1
merck-AK090403_a_at	
merck-AK090408_at	
merck-AK090420_at	C14orf182
merck-AK090422_at	ABTB1
merck-AK090431_s_at	NLRC3
merck-AK090434_s_at	SLC25A45
merck-AK090439_s_at	NLRC5
merck-AK090443_at	CRTC3
merck-AK090463_at	
merck-AK090467_at	LOC388630
merck-AK090474_at	
merck-AK090485_at	
merck-AK090492_a_at	ICOSLG
merck-AK090497_at	
merck-AK090507_at	ZNF592
merck-AK090555_at	
merck-AK090573_s_at	BRWD3
merck-AK090578_at	RAB11FIP1
merck-AK090582_s_at	WNT5A
merck-AK090588_at	LOC152225
merck-AK090590_at	LOC100506606
merck-AK090591_at	LOC283508
merck-AK090595_at	
merck-AK090603_at	LOC647946
merck-AK090609_at	
merck-AK090611_s_at	FAM122C
merck-AK090613_at	LOC440028
merck-AK090620_at	LOC645949
merck-AK090624_a_at	TRAF7
merck-AK090638_a_at	RNF13
merck-AK090639_s_at	NFASC
merck-AK090642_a_at	ARHGAP21
merck-AK090648_x_at	ZNF273
merck-AK090662_at	
merck-AK090676_at	LOC100506419
merck-AK090681_at	LOC727993
merck-AK090686_at	
merck-AK090688_at	
merck-AK090694_at	
merck-AK090724_at	
merck-AK090738_at	
merck-AK090739_at	FLVCR1
merck-AK090741_at	LOC286178
merck-AK090760_at	
merck-AK090762_s_at	
merck-AK090766_at	
merck-AK090770_at	YRDC
merck-AK090773_at	
merck-AK090788_s_at	DNM1L
merck-AK090796_at	
merck-AK090797_at	
merck-AK090803_at	SRSF12
merck-AK090813_a_at	GCC2
merck-AK090817_s_at	
merck-AK090832_s_at	ATP10B
merck-AK090842_at	
merck-AK090843_at	
merck-AK090844_a_at	NRD1
merck-AK090861_at	LOC283484
merck-AK090884_at	
merck-AK090885_s_at	
merck-AK090889_a_at	RAB14
merck-AK090890_s_at	
merck-AK090892_at	LOC286063
merck-AK090897_at	
merck-AK090900_at	FLJ33581
merck-AK090903_at	TTN
merck-AK090912_at	
merck-AK090913_at	LOC100144595
merck-AK090917_a_at	TMEM47
merck-AK090920_at	LOC100130373
merck-AK090921_at	
merck-AK090932_at	
merck-AK090935_at	
merck-AK090947_s_at	RAB18
merck-AK090950_at	
merck-AK090953_a_at	KIAA1644
merck-AK090954_a_at	DIRC3
merck-AK090966_at	
merck-AK090972_at	
merck-AK090984_at	C6orf147
merck-AK090985_a_at	CBFA2T3
merck-AK090988_at	IMPAD1
merck-AK090989_at	
merck-AK090992_at	
merck-AK090994_at	LOC728145
merck-AK091010_a_at	GRB2
merck-AK091013_at	LOC401188
merck-AK091052_at	LOC283270
merck-AK091055_at	
merck-AK091057_s_at	
merck-AK091058_at	
merck-AK091059_at	LINC00294
merck-AK091068_at	
merck-AK091076_s_at	FRMD4B
merck-AK091093_at	GPR26
merck-AK091103_at	
merck-AK091114_at	LOC151657
merck-AK091117_s_at	LOC730101
merck-AK091140_a_at	CLASP1
merck-AK091149_a_at	MDGA1
merck-AK091161_at	
merck-AK091175_a_at	PROM2
merck-AK091178_at	
merck-AK091192_at	LOC100507033
merck-AK091193_at	
merck-AK091214_a_at	TEX2
merck-AK091238_a_at	SAMD4B
merck-AK091251_at	
merck-AK091254_s_at	WHAMMP3 WHAMMP2
merck-AK091255_at	
merck-AK091259_at	LOC649294
merck-AK091264_at	
merck-AK091271_at	GPR161
merck-AK091277_at	
merck-AK091285_at	
merck-AK091289_at	ZNF367
merck-AK091292_at	FAT4
merck-AK091297_s_at	IKBKB
merck-AK091299_at	CYS1
merck-AK091300_s_at	
merck-AK091305_s_at	
merck-AK091308_at	
merck-AK091312_at	
merck-AK091317_a_at	PSD3
merck-AK091322_at	
merck-AK091326_at	
merck-AK091332_at	GNB4
merck-AK091335_at	
merck-AK091337_at	MPRIP
merck-AK091342_at	
merck-AK091348_s_at	
merck-AK091350_s_at	ZNF814
merck-AK091353_at	NUDT16
merck-AK091357_at	
merck-AK091363_a_at	LOC150622
merck-AK091365_at	
merck-AK091366_x_at	LOC285696
merck-AK091396_at	LOC728558
merck-AK091424_s_at	C6orf174 KIAA0408
merck-AK091431_a_at	VPS13B
merck-AK091435_at	
merck-AK091436_at	ZNF300P1
merck-AK091440_at	
merck-AK091442_at	
merck-AK091450_at	
merck-AK091461_at	GPRIN3
merck-AK091492_at	
merck-AK091499_at	
merck-AK091527_s_at	FLJ34208
merck-AK091533_at	
merck-AK091537_s_at	RNF165
merck-AK091542_at	FLJ34223
merck-AK091571_at	LOC285178
merck-AK091573_at	LSAMP
merck-AK091587_at	
merck-AK091588_at	LRRC28
merck-AK091593_s_at	LOC157627
merck-AK091642_s_at	
merck-AK091659_a_at	POLK
merck-AK091667_at	LOC286367
merck-AK091672_at	
merck-AK091677_at	
merck-AK091686_at	LOC100288310
merck-AK091713_s_at	MIR100HG
merck-AK091718_at	LOC100506710
merck-AK091729_at	
merck-AK091731_at	
merck-AK091744_s_at	
merck-AK091753_a_at	DUSP6
merck-AK091766_at	
merck-AK091773_at	C10orf53
merck-AK091789_at	C12orf55
merck-AK091795_at	
merck-AK091801_s_at	SYNRG
merck-AK091802_a_at	PEAK1
merck-AK091803_a_at	ZC3H7A
merck-AK091804_a_at	STARD13
merck-AK091805_at	
merck-AK091816_a_at	SPAG17
merck-AK091834_at	LOC400550
merck-AK091848_a_at	DNAJC16
merck-AK091866_at	LOC100505994
merck-AK091889_at	
merck-AK091892_at	
merck-AK091897_at	PLD1
merck-AK091904_at	
merck-AK091919_a_at	NHEJ1
merck-AK091923_s_at	
merck-AK091929_a_at	ZFP106
merck-AK091962_at	
merck-AK091969_at	
merck-AK091971_a_at	PKHD1
merck-AK091973_at	
merck-AK091994_at	PPP1R3B
merck-AK091996_at	
merck-AK091999_at	
merck-AK092022_a_at	MYNN
merck-AK092039_s_at	ERCC1
merck-AK092045_s_at	CCDC50
merck-AK092053_at	
merck-AK092072_at	
merck-AK092074_a_at	C1orf183
merck-AK092078_at	LINC00491
merck-AK092083_s_at	TM7SF3
merck-AK092087_at	
merck-AK092092_at	CDH4
merck-AK092095_at	
merck-AK092101_a_at	ZXDC
merck-AK092107_a_at	AMZ1
merck-AK092109_s_at	LINC00324
merck-AK092112_at	
merck-AK092114_at	ANKRD20A9P
merck-AK092118_at	OBSL1
merck-AK092120_at	LOC283674
merck-AK092124_a_at	ANKRD12
merck-AK092129_at	LOC727775
merck-AK092130_at	LOC285378
merck-AK092140_at	
merck-AK092143_at	
merck-AK092151_at	
merck-AK092154_at	
merck-AK092155_at	C5orf17
merck-AK092157_at	
merck-AK092172_at	LOC286109
merck-AK092185_s_at	
merck-AK092194_a_at	ALPK2
merck-AK092199_at	
merck-AK092205_at	
merck-AK092218_at	
merck-AK092221_s_at	FAM110B
merck-AK092228_at	
merck-AK092230_x_at	GABPB2
merck-AK092239_a_at	RBM12
merck-AK092261_at	ZNF154
merck-AK092263_at	FBXL19-AS1
merck-AK092286_a_at	LPL
merck-AK092300_a_at	CBL
merck-AK092313_at	
merck-AK092318_a_at	
merck-AK092322_at	
merck-AK092329_x_at	
merck-AK092332_a_at	SPEN
merck-AK092335_a_at	RPS23
merck-AK092338_at	TTC28
merck-AK092342_at	
merck-AK092346_at	ALX4
merck-AK092349_at	
merck-AK092366_a_at	EPN2
merck-AK092374_a_at	DDR2
merck-AK092387_at	
merck-AK092390_at	UBR4
merck-AK092435_at	
merck-AK092451_at	LOC100507506
merck-AK092456_at	
merck-AK092457_at	
merck-AK092468_at	LOC100131679
merck-AK092482_at	PDE8B
merck-AK092494_at	
merck-AK092508_x_at	
merck-AK092518_at	SBNO1
merck-AK092522_at	LOC644189
merck-AK092524_at	C20orf202
merck-AK092538_a_at	ZIK1
merck-AK092540_at	LOC442497
merck-AK092548_at	LOC285463
merck-AK092556_a_at	MPHOSPH8
merck-AK092558_s_at	DEF6
merck-AK092566_at	ZNF880
merck-AK092571_at	
merck-AK092578_at	
merck-AK092589_at	
merck-AK092592_at	
merck-AK092600_at	
merck-AK092605_at	LOC100129175
merck-AK092626_a_at	PRPSAP1
merck-AK092628_a_at	CALML4
merck-AK092638_at	CCNG2
merck-AK092659_at	SHROOM4
merck-AK092660_at	
merck-AK092681_s_at	
merck-AK092696_a_at	UBFD1
merck-AK092698_at	LOC729420
merck-AK092710_a_at	EPT1
merck-AK092714_at	LOC401321
merck-AK092738_at	LOC100507463
merck-AK092741_at	CRIP1
merck-AK092748_at	HLA-F-AS1
merck-AK092751_at	LOC286254
merck-AK092759_at	
merck-AK092769_at	
merck-AK092774_at	
merck-AK092783_at	
merck-AK092791_at	LOC100129406
merck-AK092809_s_at	FLJ45482
merck-AK092825_at	LOC100131894
merck-AK092827_s_at	
merck-AK092832_at	LOC728543
merck-AK092850_at	
merck-AK092854_s_at	EFEMP1
merck-AK092870_s_at	LOC646762
merck-AK092892_a_at	TRIM4
merck-AK092901_at	
merck-AK092980_s_at	FAHD2A
merck-AK092993_a_at	KBTBD3
merck-AK092995_x_at	
merck-AK092999_a_at	NEURL4
merck-AK093002_at	
merck-AK093006_at	
merck-AK093009_at	
merck-AK093018_at	C7orf55
merck-AK093019_at	FLJ35700
merck-AK093022_at	
merck-AK093034_s_at	ZNF567
merck-AK093036_a_at	ZNF577
merck-AK093043_at	
merck-AK093067_at	CHPT1
merck-AK093107_at	LOC284930
merck-AK093114_at	
merck-AK093123_a_at	ZNF568
merck-AK093137_at	
merck-AK093142_at	
merck-AK093143_at	
merck-AK093149_a_at	MYO5B
merck-AK093152_s_at	CCDC91
merck-AK093159_at	
merck-AK093167_s_at	C17orf104
merck-AK093173_a_at	SSX2IP
merck-AK093176_at	DCAF8
merck-AK093187_at	LOC729879
merck-AK093190_at	LOC286149
merck-AK093191_a_at	SIPA1L2
merck-AK093200_at	
merck-AK093211_at	LOC283854
merck-AK093213_at	CCDC79
merck-AK093215_at	LOC283332
merck-AK093219_at	
merck-AK093229_at	NRIP3
merck-AK093235_s_at	TDP1
merck-AK093244_at	LOC732275
merck-AK093255_a_at	L3MBTL4
merck-AK093266_at	LOC400238
merck-AK093275_at	RBAK
merck-AK093277_at	LOC100505758
merck-AK093278_at	EGFLAM-AS2
merck-AK093279_at	MIPEPP3
merck-AK093281_s_at	CYP4F30P LOC440905
merck-AK093290_at	LOC100506274
merck-AK093292_at	LOC283501
merck-AK093309_at	
merck-AK093321_at	C7orf71
merck-AK093324_at	
merck-AK093331_at	LOC100506120
merck-AK093333_s_at	AK8
merck-AK093347_at	
merck-AK093362_a_at	
merck-AK093363_at	
merck-AK093366_at	
merck-AK093398_at	LOC285370
merck-AK093400_at	ADAM6
merck-AK093401_at	
merck-AK093402_a_at	AARSD1
merck-AK093411_s_at	RSPH10B RSPH10B2
merck-AK093412_at	LOC100507435
merck-AK093416_at	LOC100507487
merck-AK093426_at	
merck-AK093435_x_at	ATP6V1A
merck-AK093454_at	
merck-AK093492_at	LOC100507479
